filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,label
McArdle Rd 103.m4a,0.32924297,0.08061402,1774.6382332399514,1747.8831890381489,3156.376065340909,0.08730912642045455,-333.50366,85.39552,-21.190222,3.2146337,-15.027521,-0.055420477,-11.626127,-9.21534,0.5234148,3.0081615,-7.025022,7.2205257,-6.376855,-1.1461288,-13.99871,-11.692731,0.7980761,-3.4093204,10.180116,15.944092,Authorised
McArdle Rd 116.m4a,0.30091158,0.080377564,1330.625338156127,1594.0729453829604,2315.207321579392,0.056992539414414414,-347.04916,88.8835,0.5674112,16.49302,-10.228996,-2.8611095,-3.653939,-14.365569,1.242066,3.3827245,-8.00528,1.307849,-5.4218593,4.1859245,-12.681498,-13.598397,0.37780035,-11.175071,-5.5418067,-2.1645677,Authorised
McArdle Rd 134.m4a,0.38899526,0.07478474,1578.0035613647876,1804.3601281435308,2947.18289821268,0.07167547212230216,-351.22235,78.6718,1.3988602,7.090729,-1.7129062,4.3625174,0.2550882,-10.845211,5.243835,3.7571151,-7.450958,8.820431,-6.592252,6.1988063,-7.011652,-10.334689,-2.1641328,-4.579746,-3.1431432,-2.9845057,Authorised
McArdle Rd 111.m4a,0.37073746,0.09085603,1768.1878490182542,1992.7343448768513,3591.558837890625,0.07247359664351852,-344.3805,66.05685,2.896753,14.322511,-9.327012,5.9293785,0.048342615,-11.418491,7.7260265,1.0178777,-9.09182,3.9449663,-5.410682,3.2483811,-7.4439707,-4.471683,-2.9601912,-5.6124854,2.9115286,5.619856,Authorised
McArdle Rd 117.m4a,0.24461386,0.111672215,1492.7716645410437,1710.3181548979412,2661.2804484817216,0.06258752211084906,-312.34808,91.50624,-3.05775,9.651928,-9.215911,-1.7489372,-10.998142,-21.249897,-2.753522,0.3824823,-8.387604,1.5307639,-11.185717,6.4144573,-13.001919,-14.369583,-3.1161664,-14.20793,-9.092629,-4.345819,Authorised
McArdle Rd 102.m4a,0.29079375,0.07166946,1653.728707774153,1847.6344565568909,3135.2532637746713,0.07409453810307018,-343.05783,99.51708,9.547846,5.139371,-9.69538,0.77969044,-14.1476345,-10.217784,1.9779202,-1.5336529,-14.5140915,0.635203,-1.7168894,2.6088316,-7.8865757,-10.203628,-5.870078,-9.101626,0.06883896,5.153773,Authorised
McArdle Rd 108.m4a,0.3626009,0.05699154,1904.6989709812121,1982.1866714621112,3718.113940914735,0.08671680980960265,-342.677,79.42048,-2.4678047,19.253242,-8.263627,-0.17300734,-1.5261973,-9.6712475,-3.3800833,9.109952,-5.6047373,0.47759405,1.3345733,3.6533284,-6.9161367,-7.746848,3.8795638,-2.4779181,4.4067698,8.34667,Authorised
McArdle Rd 124.m4a,0.3619378,0.08221071,1744.4662802087555,1935.95894778471,3371.4715576171875,0.07248128255208333,-345.25568,78.741554,-2.2630239,9.375772,-11.695189,-1.8326927,-1.0689772,-6.135042,-1.8420347,3.9984157,-6.0694733,3.3061223,-5.1879535,7.2736,-3.9125845,-11.536948,-1.651565,-8.280595,-5.5366297,-2.174911,Authorised
McArdle Rd 119.m4a,0.35889268,0.1275529,1612.4242661500332,1829.4563611862338,2949.4154986213234,0.06677964154411764,-281.74246,97.9174,-4.3537393,11.916445,-3.7973795,0.25083745,-13.466402,-2.3499484,-6.899795,1.3841469,-5.661705,4.6604795,-11.947121,7.645817,-8.991426,-10.315809,-2.275912,-7.622923,-5.733027,-6.059028,Authorised
McArdle Rd 106.m4a,0.3918319,0.07890696,1875.0530377281982,2094.8839254901645,3888.5130163741437,0.07078740368150685,-350.00906,78.39466,7.48131,11.954083,-7.8066115,1.0787257,-12.537391,-5.133669,3.9359834,5.604268,3.3716507,0.7079967,-4.938002,3.2802413,-12.9141445,-8.857234,-0.15538472,-3.3535357,-0.11219089,3.855406,Authorised
McArdle Rd 121.m4a,0.3398279,0.066484615,1775.8858653766995,1975.8787625740085,3554.212188720703,0.07427978515625,-326.47116,102.645,-4.109779,29.890104,-7.62644,2.2307584,-1.5881037,-4.481722,-7.871576,1.8171784,-1.5412712,-0.071008146,-11.651731,8.925193,-9.516702,-7.686229,-2.6464884,-10.249108,-6.0355163,-5.28838,Authorised
McArdle Rd 109.m4a,0.33268863,0.06880475,1685.3006237244504,1762.5495160021942,3074.1116864965597,0.08027522935779817,-335.3339,78.749374,-7.951374,18.240759,-18.681528,0.4612072,0.4852566,-1.988672,-2.261177,6.873584,-4.8631997,0.06680808,-8.880218,2.439844,-14.170245,-8.471184,1.696701,-1.2745266,9.565537,13.219469,Authorised
McArdle Rd 101.m4a,0.41231695,0.084317714,1683.086777723761,1978.759881491654,3238.015246035448,0.07373775652985075,-354.42844,71.34199,25.768133,21.82075,-3.5247164,-1.4689169,-8.267232,-8.575529,3.9569633,5.10705,-13.099173,-3.0142643,0.87201864,-0.57713,-12.632294,-4.192367,-4.090197,-7.5193872,0.7394123,1.6071655,Authorised
McArdle Rd 133.m4a,0.38098478,0.07748012,1645.6291880256495,1874.7420496245088,3113.311346646013,0.06991261449353449,-349.3035,81.12226,-1.2622856,7.8156576,-9.516248,2.1440756,1.7080272,-12.462731,-0.982367,7.5176034,-7.162686,9.041236,-7.1969666,4.848821,-6.3538733,-7.952889,-0.35978073,-9.760058,-0.5976804,1.2798383,Authorised
McArdle Rd 122.m4a,0.32661325,0.11064246,1841.7059234217033,1985.3644470713523,3694.559326171875,0.070966796875,-318.83365,89.6196,-4.3836956,14.906139,-13.750296,-5.4555273,-3.7062848,-15.98183,-4.9727554,6.2557716,-9.715633,1.3738742,-5.7427087,9.017671,-6.061122,-11.435461,1.0238959,-11.401963,-6.4129176,-2.5823212,Authorised
McArdle Rd 105.m4a,0.39037037,0.056570657,1756.8059795326608,1799.453738892964,3243.112460049716,0.07974520596590909,-376.5187,76.08096,-6.360827,9.962027,-8.382384,1.2357504,-5.7779465,-7.3653812,1.2137479,4.175789,-2.553982,5.1776214,-0.99673855,3.778201,-9.360662,-9.859212,0.18691392,-8.821945,-0.56559443,4.237422,Authorised
McArdle Rd 128.m4a,0.35504374,0.077424325,1783.4413262840085,1925.8846620179345,3422.9141235351562,0.0667724609375,-351.73764,74.132614,-3.2892406,7.6153708,-9.553024,-2.505985,-5.653014,-13.716331,-0.7278105,3.9325087,-5.497237,5.741891,-6.977813,6.414535,-7.6722894,-12.629974,0.29760394,-7.546101,-6.319787,-0.9758868,Authorised
McArdle Rd 118.m4a,0.3206671,0.11865984,1761.4681627778573,1987.2143073346078,3436.272617556014,0.06709721403301887,-304.74896,76.01325,-9.538731,7.9311256,-13.593782,-5.2442245,-2.8724597,-8.512553,-7.121718,9.653605,-10.94472,8.152583,-7.554252,3.217776,-9.737852,-10.371129,0.31887102,-10.313877,-2.9281447,2.5093937,Authorised
McArdle Rd 125.m4a,0.40824473,0.06807198,1907.3692188038422,1969.919880648739,3687.0716441761365,0.0804912860576923,-351.65717,70.447975,-4.143174,13.350463,-8.437059,0.29234123,0.43087918,-6.153288,-2.2414052,6.24869,-3.1551995,1.9112327,-1.9879857,2.028893,-3.5603569,-6.604327,-1.1920077,-6.1350904,-3.2743366,1.5239055,Authorised
McArdle Rd 104.m4a,0.35344166,0.080898136,1690.2511904099656,1777.3258601499213,3140.542120682566,0.07716985334429824,-345.46158,75.30708,-7.619426,7.6744504,-14.194137,3.6115456,-4.852797,-9.88459,0.7711159,6.3919687,-4.1489644,10.168007,-5.745236,3.2466183,-12.161612,-4.9183,0.620503,-11.510107,2.208506,6.299259,Authorised
McArdle Rd 376.m4a,0.39790267,0.056494616,1879.2191303681943,1929.1448584227223,3552.4623087007703,0.09498073630136987,-366.70908,86.72578,1.2322744,3.7477834,-9.770125,-12.900051,1.3697854,1.3246932,1.0468739,5.8114114,-4.207421,-5.2361507,0.5655118,-1.0963057,-12.59059,-3.2826965,-2.442325,-2.6733305,1.2958124,12.791218,Authorised
McArdle Rd 382.m4a,0.36503837,0.065789565,1845.1535251730677,1778.813565049822,3314.6309230638585,0.10011534759963768,-356.2873,86.64965,0.78201514,5.9434004,-13.191401,-12.294195,0.051022958,2.5132303,0.3202711,6.5552807,-4.360013,-6.475431,-0.74088496,-1.8778249,-8.504817,-7.906275,-0.12157518,-2.110431,0.3371622,13.033928,Authorised
McArdle Rd 391.m4a,0.4000547,0.047934093,2001.2905015486347,2025.2699105123093,3921.583402826545,0.09220834796348315,-368.38843,80.34283,10.100668,8.038385,-7.447577,-6.5640864,3.7619872,7.352735,-4.7377973,9.302827,-1.1428002,-3.59424,-4.172247,2.0396583,-6.3022785,-3.3362122,-0.17272516,-2.1723673,-2.7243543,1.8369038,Authorised
McArdle Rd 384.m4a,0.42910114,0.052904833,1877.6747405630915,1974.521362532013,3671.0999593569363,0.09181098717485549,-371.06012,86.89004,5.1762357,8.091503,-7.922559,-8.005489,2.857789,1.5476547,3.7087548,7.6397705,-2.5939417,-5.030815,0.26457077,-2.2373023,-5.994226,-4.002363,0.36208048,-3.7421002,-0.92358947,10.132721,Authorised
McArdle Rd 394.m4a,0.41711354,0.046506688,1832.6226646792113,1900.3796589574683,3426.127332322141,0.08807243184840426,-383.20493,81.74913,15.74985,7.6540885,-11.814774,-6.926639,-0.6454695,7.1769695,-3.2993436,8.45972,-0.09304193,-2.922936,-6.349373,2.2023423,-7.609063,-3.52686,1.0359534,-2.4245026,-0.36368203,0.89883363,Authorised
McArdle Rd 383.m4a,0.40096262,0.06168957,2212.147260691354,2139.5567589492157,4330.197082109899,0.11418899433724833,-335.85464,88.102005,4.7356586,17.062271,-9.436945,-11.401462,-0.4381413,1.8567427,0.49524724,3.6690245,-4.9983006,-1.2613192,-4.910704,-1.5043092,-9.8368225,-1.243176,-4.1568823,-4.010601,-0.47912008,5.3333135,Authorised
McArdle Rd 379.m4a,0.3799094,0.050575387,1782.8359108384318,1875.37227961393,3395.6953301487197,0.0836843467620482,-375.91797,87.45786,3.7399826,4.5892606,-8.935742,-7.977543,0.25425455,3.1734598,2.236149,6.415517,-2.1681867,-6.688064,-0.7883549,-0.65084016,-7.3407807,-4.0301585,-1.7258078,-1.820829,0.06401899,7.1893067,Authorised
McArdle Rd 388.m4a,0.39706072,0.059908085,2111.0541324711107,1931.2457257764709,3873.807172632929,0.11446915811567164,-323.03833,84.34568,-11.415497,7.7340946,-20.300552,-5.918279,-4.179418,4.3912315,-8.444021,10.815827,-6.2821164,-1.192852,-3.2639492,-0.7335602,-9.716461,-4.2533984,0.23168336,-7.0054812,0.97247,3.7619648,Authorised
McArdle Rd 399.m4a,0.350856,0.062802,1782.056067116595,1831.456625441133,3154.858953302557,0.08531327681107954,-357.30197,94.15756,12.176809,16.805664,-8.035262,-8.56239,3.5897977,7.6502686,-11.34357,8.715508,-0.601182,-6.919974,-4.8287888,4.6215153,-10.759772,-5.313438,0.50415874,-4.443669,-5.3753934,-3.992575,Authorised
McArdle Rd 371.m4a,0.37965122,0.063815795,2083.8438431474224,1979.47922630646,3818.255615234375,0.11137898763020833,-339.2398,88.48363,-6.0817375,-1.25461,-6.9108067,-13.991206,1.3982923,0.6971908,0.46534503,7.6783338,-12.013718,-3.0007963,-3.6881578,-1.22705,-8.917671,-2.1211178,-2.793376,-2.3569767,2.227929,10.243406,Authorised
McArdle Rd 393.m4a,0.35181636,0.054407418,2013.308372007726,1950.827458495721,3741.7577795080238,0.10055294552364864,-359.49246,92.31189,3.0486176,7.6001267,-12.921133,-10.549616,-1.5687275,9.905917,-7.6631117,11.20961,-2.0473957,-4.310838,-7.23573,4.463638,-8.522812,-5.745754,0.89115274,-4.29484,-1.8231391,-0.77161986,Authorised
McArdle Rd 396.m4a,0.40794864,0.062160917,1866.7480479550863,1887.7488958499528,3454.6274249473313,0.09157742275280899,-357.8712,81.30666,10.859127,9.782545,-14.795798,-5.4202304,3.424673,3.5829742,-6.4723735,10.901669,-0.8677425,-4.449118,-4.5482116,2.5194528,-9.612606,-3.8042955,0.30890134,-2.710736,1.2010938,2.4577103,Authorised
McArdle Rd 397.m4a,0.41959584,0.056976046,1940.0665731834808,1920.441476775659,3539.1945225417994,0.09873855493630573,-363.05597,80.25173,6.737373,7.6790404,-14.633681,-7.2756953,4.209478,6.5334716,-6.7767177,8.793509,1.153312,-1.8385352,-4.0734196,2.9589393,-9.429985,-5.2060523,-1.086882,-2.3559053,0.32510066,4.775472,Authorised
McArdle Rd 395.m4a,0.41475686,0.05272003,2010.369147997068,1882.8115482567264,3661.3259617286394,0.10533586333069621,-359.43732,73.65151,5.7932954,6.8855643,-13.913116,-8.297329,0.88543373,5.5483313,-7.7056823,10.156097,-2.1015744,-5.5091143,-4.9207134,2.0844088,-9.559924,-5.113804,0.55516034,-4.4738617,0.35947245,3.7127771,Authorised
McArdle Rd 373.m4a,0.37572974,0.060839888,2078.0941665484697,1835.3089702290983,3643.636421535326,0.11949091372282608,-340.18625,86.93256,-11.027144,4.096939,-11.333337,-16.022175,0.05580399,1.365511,0.3031823,2.9360123,-5.1221914,-4.347769,-3.2614362,-4.3097987,-8.4086685,-3.967938,-4.627194,-3.9758146,2.4824297,11.414838,Authorised
McArdle Rd 348.m4a,0.37020546,0.05921959,2250.9835798785753,2127.808430734677,4270.588822798295,0.11811597419507576,-355.96207,90.51114,4.71403,-9.229589,-6.959258,-13.043331,-3.031619,5.21973,-4.55564,9.566799,-8.8785515,-1.175701,0.48152456,-5.575672,-6.945571,-4.431051,-5.167964,-0.66348207,3.4739416,9.823024,Authorised
McArdle Rd 375.m4a,0.37337267,0.057778873,1989.2459611233485,1893.7960108302882,3611.479560478584,0.10724431818181818,-357.25452,89.58646,-1.514749,3.6731353,-11.597812,-16.222021,-1.3831758,0.15911119,-0.28211913,5.7303934,-5.218667,-5.5092673,0.6791425,-1.9012097,-11.138602,-3.6992767,-3.6113794,-1.5443667,2.6506088,11.644132,Authorised
McArdle Rd 377.m4a,0.3991477,0.06642348,2001.0282436343994,1922.09067535828,3733.414540392287,0.1100018007535461,-345.77896,87.45939,-2.5620573,3.5475008,-11.0345125,-13.442641,-0.6818687,-1.1985009,-0.26177317,5.3703823,-6.184635,-6.136116,-1.5508214,-1.9933957,-10.1353245,-4.969977,-2.5372062,-2.7285264,-0.8281736,10.6389475,Authorised
McArdle Rd 381.m4a,0.4055207,0.056660198,1922.4915718628813,1930.824150418728,3673.539414516715,0.09877759356831395,-366.07526,82.96115,2.5274649,6.693653,-7.136764,-9.241696,1.4891899,3.8166504,2.023473,5.798846,-4.2093024,-5.5678434,1.6812922,-3.005129,-6.305564,-4.8707232,-0.76230747,-2.5853455,1.7660427,9.191529,Authorised
McArdle Rd 398.m4a,0.3579333,0.053123295,1762.1051573769912,1877.6613053691544,3297.109935322746,0.07634797643442623,-360.31046,97.60109,9.167641,20.49081,-8.257902,-8.242857,6.6086946,5.184453,-7.6846957,10.300587,0.049452756,-6.116458,-4.772334,3.9386966,-11.127005,-3.5383904,-0.65173626,-3.8631,-2.9650228,-3.386479,Authorised
McArdle Rd 370.m4a,0.39725205,0.0656344,2103.058077948105,1957.5168575175983,3928.73291015625,0.11316731770833334,-339.08826,89.81987,-5.5552177,2.9833329,-7.158088,-16.67952,1.1228467,1.9566858,-0.8535506,4.689968,-11.263331,0.5601557,-2.0846558,-3.8942993,-9.848214,-2.7943196,-5.8700905,-3.4226062,1.8112484,7.067334,Authorised
McArdle Rd 389.m4a,0.38409778,0.05680221,2177.5125693963046,1909.670809468413,3879.66796875,0.12267717633928571,-328.80566,87.36755,-9.4239855,6.4021,-15.100898,-11.125602,0.6953517,6.668936,-8.58338,9.735913,-6.6274686,-3.9775975,-2.330636,1.1733462,-10.061056,-7.1202717,-0.5083264,-5.1320095,-1.5048021,6.825244,Authorised
McArdle Rd 385.m4a,0.41733837,0.048908975,2175.6878751177615,2012.1597812115779,4196.560280539773,0.11213600852272727,-355.994,78.913864,-2.3135405,4.6399007,-8.061047,-4.61974,1.5402642,6.611284,-0.389248,7.076255,-1.0642562,-3.7791052,3.224001,-3.2514985,-4.997902,-4.4617977,0.6908155,-2.0427985,0.7641145,11.0046425,Authorised
McArdle Rd 386.m4a,0.46224308,0.032616075,2232.568056661484,2114.5696709145554,4498.8942464192705,0.10884150752314815,-382.28726,73.36501,-1.1357247,12.498449,-5.3885865,-6.6211767,-3.8285563,7.1952386,-2.3888612,6.549405,0.86137825,-1.8413122,-4.2335978,0.27820125,-5.9562254,-3.309144,2.382005,-1.9425803,3.4987247,6.4764214,Authorised
McArdle Rd 372.m4a,0.3739083,0.068063654,2141.0031399075833,1966.308476115445,3851.1183794806984,0.11721263212316177,-332.44995,86.720795,-13.150192,2.7798781,-10.250087,-14.48441,-0.08134012,1.4650159,-1.8012118,4.721964,-7.2811766,-3.0572703,-3.1089077,-6.3663144,-10.721256,-3.290532,-5.8664002,-3.6682215,4.4655085,11.037782,Authorised
McArdle Rd 387.m4a,0.368904,0.053422272,2083.095854135561,1906.170087529649,3913.358738111413,0.1145610927795031,-341.1888,81.60362,-2.3148346,11.665024,-9.311955,-8.775652,-5.4935756,4.167069,-3.6546173,5.8675528,-4.7381797,-6.260425,-2.2107856,-0.77511376,-10.545889,-4.9124136,-2.7347367,-3.923994,-0.16996017,6.824117,Authorised
McArdle Rd 400.m4a,0.3183726,0.08006149,1967.9831558289916,1850.8776113107497,3429.6112060546875,0.10814412434895833,-326.09375,87.05087,6.9832273,12.201659,-11.85988,-11.732082,1.0252732,7.4045453,-14.705651,9.09489,-1.2830464,-7.2203236,-5.5313745,3.7328978,-11.728801,-5.7497125,-2.4160678,-6.0644097,-5.3807526,-4.8693447,Authorised
McArdle Rd 374.m4a,0.40222496,0.0633421,2004.0044199724766,1936.6815252503204,3781.0709635416665,0.10140275366512345,-347.45865,82.89266,-0.7622803,5.884508,-9.603977,-11.056497,1.5852164,-0.06941129,0.14901921,6.107087,-6.8288107,-2.4360852,0.36193678,-2.9992828,-9.138648,-3.2497537,-1.1039591,-2.5278666,0.27091426,9.913845,Authorised
McArdle Rd 392.m4a,0.37845173,0.04789481,2056.054794970406,1979.0739093862778,3845.946824407003,0.10396860881024096,-361.01645,79.25146,7.00408,7.6616416,-15.218056,-7.3344564,2.035684,7.239613,-6.5090346,10.165023,-2.0468106,-4.1733494,-4.2057176,2.7779202,-8.996588,-6.0186877,-0.5105488,-4.8718815,-1.7874537,1.4068099,Authorised
McArdle Rd 369.m4a,0.37004855,0.07369446,2271.407670727917,2162.649786808796,4270.418105014535,0.11837981468023256,-343.4644,85.056496,10.330335,-5.9789233,-4.620031,-13.241743,-4.4851136,6.6375604,-4.660168,8.682004,-15.824889,2.0899704,-2.2584949,-6.6740527,-8.531903,0.014077357,-5.5172687,-7.8277097,2.6124518,3.9832509,Authorised
McArdle Rd 380.m4a,0.35462508,0.060429316,1837.7707872977808,1790.7858644547248,3342.520554001267,0.09450881545608109,-352.624,84.78253,-4.0885863,5.275042,-11.397559,-11.02619,-0.5190947,1.9312563,1.0981759,6.2512374,-4.7030473,-7.987499,1.6281846,-2.706446,-7.418804,-4.573407,0.47131667,-3.2752397,2.0163965,11.268695,Authorised
McArdle Rd 390.m4a,0.39698875,0.062173992,2250.9859914346316,2067.6854977335593,4218.007182459677,0.11847908266129033,-333.69168,78.829865,0.07729404,5.567041,-11.827801,-8.273932,-0.20831122,5.581275,-8.332829,10.644741,-2.337529,-2.5554802,-7.187545,3.7880414,-8.510543,-5.5909324,0.44603834,-6.557969,0.7401672,1.6805384,Authorised
McArdle Rd 378.m4a,0.3868888,0.05147452,1835.2391974080115,1926.542009190225,3446.515826056985,0.09154698988970589,-374.3457,84.3463,9.318788,7.714965,-7.294757,-10.50083,1.838536,2.8693264,3.307852,6.64187,-3.6740851,-3.3522077,-1.1055307,0.12649824,-9.601695,-2.6870642,-2.101557,-2.847532,0.3083287,10.364038,Authorised
McArdle Rd 365.m4a,0.36109775,0.05059921,1992.1133147512392,1790.3106447419918,3495.0402568570144,0.1088621290467626,-364.03406,75.37008,0.7139019,4.2170377,-9.1658535,-5.7626195,-1.4722365,4.348526,0.6952265,9.027162,-7.2351494,-6.1623454,3.175189,-3.9697468,-12.409852,-1.3604293,-3.8385317,-3.6390572,3.6709986,7.138973,Authorised
McArdle Rd 367.m4a,0.3671727,0.053934608,1793.42143179567,1799.150415123086,3294.738410500919,0.09380026424632353,-355.28534,90.16414,-1.3359418,0.07147576,-10.381353,-7.8627725,-4.473445,4.038244,0.23304978,8.72477,-4.762813,-5.068764,1.4814105,-2.9862013,-8.810295,-2.4929392,-1.4158626,-4.141109,0.10445277,8.196693,Authorised
McArdle Rd 347.m4a,0.42203966,0.06845359,1399.6283668694787,1395.9793897255227,2511.2054869186045,0.08351880450581395,-337.67236,123.70821,-8.352958,0.77286005,-1.9114748,-8.976076,-6.099641,2.4158216,-4.0967445,9.791706,-2.4397562,-12.397418,4.247353,1.8159546,-6.831268,-5.2568984,0.29539514,-6.3712687,-0.32490718,4.8736424,Authorised
McArdle Rd 345.m4a,0.4096444,0.06551959,1468.2612205250239,1394.2063124428946,2623.3784520348836,0.08563090479651163,-340.4352,114.26292,-9.93963,-0.93458307,-4.6036944,-14.416606,2.1688151,2.814498,-4.492091,9.167055,-2.7871518,-8.92789,1.9834614,-0.8306807,-6.7235436,-5.48594,-0.8116843,-3.6011496,-3.1957712,5.327844,Authorised
McArdle Rd 354.m4a,0.36338094,0.054781213,2066.4137418356886,1970.7282286277523,3780.626299741457,0.11337960881294964,-353.8161,93.28978,1.9003019,-0.2116348,-8.498616,-12.563859,2.282081,-0.9611158,2.4090533,8.562299,-9.025837,-4.274123,2.4196763,-3.9677603,-10.47174,0.30520266,-4.3042135,-0.55626714,1.2909719,10.8637495,Authorised
McArdle Rd 338.m4a,0.4243961,0.05578361,1446.325611777982,1484.9454646307502,2767.222332802548,0.07580799661624203,-351.83908,108.54245,-1.7251093,5.0327106,-0.84188396,-14.512426,-0.5483406,6.169271,-4.5733967,4.022523,0.45263702,-9.753164,1.2376585,-2.486709,-6.9586267,-0.9602259,-2.606004,-2.2888584,0.44207218,3.9205716,Authorised
McArdle Rd 339.m4a,0.39123705,0.082281224,1600.1865484359043,1486.150949430169,2856.0361115828805,0.09206224524456522,-320.72336,111.563774,-9.943201,8.936922,-2.633231,-21.394758,-1.8615192,10.052866,-4.1857634,5.920465,-2.76552,-9.966139,0.3468312,-5.6497335,-7.928237,-1.3863716,-1.7018673,-1.40125,-2.6441298,1.3930509,Authorised
McArdle Rd 366.m4a,0.33945867,0.05807345,1961.2737463172914,1787.492315382585,3527.580378605769,0.1050555889423077,-352.7003,93.0406,-2.1471508,0.37998682,-8.328172,-11.581484,-11.286225,8.616128,-6.2357736,7.9879265,-5.268704,-8.190829,2.5586433,-5.030639,-11.937224,-1.9742593,-3.5788708,-7.996253,0.9459489,3.9157908,Authorised
McArdle Rd 350.m4a,0.3678932,0.06579127,2111.6221704452973,2073.0018895722965,3928.6215315193967,0.10752289870689655,-350.0263,88.97589,6.8099895,-2.9518278,-5.169744,-12.177879,0.4729478,2.5222309,-1.0471907,9.762476,-9.652201,-2.2835739,1.0010974,-3.006224,-8.21864,-3.1522167,-4.7878966,-5.566826,-3.2196229,4.8332305,Authorised
McArdle Rd 359.m4a,0.38040292,0.049501345,1988.6211511776169,2016.1390301347985,3588.6428833007812,0.10422431098090278,-361.35135,88.26244,9.633976,-3.978157,-2.0049808,-11.283242,-2.704216,4.74097,0.316538,8.099568,-10.328126,-1.847959,-0.34339073,-1.2636949,-11.219481,-0.22267383,-4.8503995,-7.8110614,-2.410383,4.693779,Authorised
McArdle Rd 357.m4a,0.39542356,0.05807824,2040.961087424166,2003.8993103083806,3684.1502415314885,0.11439945133587787,-340.1906,102.93016,4.4877334,-11.5592165,-3.9356866,-11.6154585,-9.571395,8.922175,-3.3398502,6.8042765,-11.797764,-2.7002022,-0.5201205,-4.110569,-9.985999,-0.5126223,-12.504324,-5.379152,0.46541438,2.158052,Authorised
McArdle Rd 344.m4a,0.46617702,0.05273357,1590.4058294928807,1406.3481772842824,2852.310458096591,0.09707284902597403,-330.89285,110.388954,-29.564045,6.25512,-2.8149154,-20.11598,2.8595269,4.38658,-4.420726,6.4556265,-2.8871853,-7.2099786,1.5662519,-1.904197,-5.1995792,-1.6452738,-1.9765882,-4.5052214,-1.5434535,3.3123424,Authorised
McArdle Rd 362.m4a,0.34665978,0.054913245,2198.9911852832784,1890.0656905007083,3916.0207648026317,0.12537263569078946,-356.78094,76.57499,0.42880315,0.7418889,-9.540717,-11.265422,-9.404457,7.800741,-2.945271,4.092623,-5.894637,-6.441905,-1.0607636,-5.677439,-8.901044,-2.4670615,-6.196754,-4.614105,1.940392,8.752219,Authorised
McArdle Rd 368.m4a,0.37748492,0.058782455,1970.7877828057399,1821.6689532795765,3622.5971422697367,0.10524480145676691,-350.22803,87.2729,-5.501871,4.2797217,-13.493537,-8.853677,-7.094915,4.579554,0.10993739,9.650692,-5.9399505,-6.754961,2.148576,-5.6250534,-10.139043,-2.454916,-1.6797731,-5.290455,3.3593874,10.741945,Authorised
McArdle Rd 360.m4a,0.38910106,0.05293788,2247.4856180661404,2080.585476756833,3958.151065602022,0.11923756318933823,-353.98508,83.02872,12.738644,-4.9101653,-3.6460361,-9.86541,-3.8271606,6.0451703,-3.553483,13.944081,-13.65284,-1.295071,0.8542543,-3.467567,-12.29021,-1.7703196,-3.8765748,-5.123922,1.0153185,7.2179585,Authorised
McArdle Rd 351.m4a,0.35650244,0.071711056,2061.211015267902,2072.147508432147,3945.8836515184857,0.10490825814260564,-327.4567,95.75935,3.920384,-1.5457265,-6.14583,-13.1321535,-0.2900371,4.2273374,-3.6274436,9.731907,-10.242189,-3.8956432,0.3473082,-3.3319705,-8.78473,-2.60604,-4.595429,-3.672022,-4.021024,1.5102617,Authorised
McArdle Rd 349.m4a,0.37129733,0.060472693,2040.635532235602,2093.387814959902,3896.927787162162,0.09912769214527027,-363.7288,82.776634,15.092206,0.2119615,-5.109534,-10.281468,-3.348215,8.118061,-2.7145057,7.268825,-7.4581695,-1.2400591,-1.3719983,-4.7959824,-7.3245106,-1.6736795,-5.879541,-1.5167496,2.186871,10.085705,Authorised
McArdle Rd 342.m4a,0.40183213,0.06148802,1299.1563554125098,1370.902384997918,2342.724609375,0.06893401892006802,-358.32114,112.413795,4.137457,1.2661723,-1.4382806,-8.26189,-2.013728,7.023984,-2.8349588,6.719916,0.15409118,-11.528253,2.9889023,0.7740471,-7.675573,-3.344207,0.0014672312,-5.704646,-4.0003037,0.1761378,Authorised
McArdle Rd 364.m4a,0.3638359,0.060360722,1861.4356839786892,1723.717325325529,3373.219917915963,0.09910459776182433,-352.8032,89.940796,-2.824104,-0.40023062,-10.38723,-4.6145554,-9.023121,7.971187,-1.5736759,5.1654124,-4.9353323,-8.683726,1.6954288,-3.1621654,-11.421969,-1.3132539,-3.6786838,-4.9394665,1.6872075,6.227931,Authorised
McArdle Rd 353.m4a,0.385707,0.052480098,2072.1946831189325,2058.634876011106,3950.2593418337265,0.10397933863993711,-361.53687,89.4975,4.941018,-2.8954837,-4.216234,-10.941572,0.8055178,1.5237461,1.2251337,10.923775,-8.138741,-1.362874,-0.96312845,-0.9674506,-8.94763,-0.99566513,-3.8886385,-2.2219503,-1.3327551,8.064932,Authorised
